,result,table,_time,active_energy_Wh,active_power_W,reactive_energy_Varh
,,0,2022-05-05T14:00:00Z,1912.5847502685283,4.00812030075188,-11671.406747225205
,,0,2022-05-06T02:08:00Z,1840.3073775510206,4.019644841269841,-11282.06323611111
,,0,2022-05-06T14:16:00Z,1886.6046417480036,1.6036694025436262,-11483.21993400621
,,0,2022-05-07T02:24:00Z,1895.6730850340136,2.1705450680272107,-11673.365718056788
,,0,2022-05-07T14:32:00Z,1956.5267857142858,4.700871598639456,-11879.74698669033
,,0,2022-05-08T02:40:00Z,2076.458982277122,0.6948174006444683,-12710.479547081988
,,0,2022-05-08T14:48:00Z,2105.243749571497,2.553452876111251,-12920.874283924093
,,0,2022-05-09T02:56:00Z,2114.5493421052633,0.40679824561403505,-13130.272708167939
,,0,2022-05-09T15:04:00Z,2152.9316595059076,4.444481740064447,-13347.533342284281
,,0,2022-05-10T03:12:00Z,2196.1809210526317,6.211846580737558,-13565.430952186367
,,0,2022-05-10T15:20:00Z,2280.0207224194023,3.8912926726754775,-13793.432097324057
,,0,2022-05-11T03:28:00Z,2312.400420694594,4.219163981382026,-13999.920493197278
,,0,2022-05-11T15:36:00Z,2401.771348012889,6.310150375939849,-14222.312007697818
,,0,2022-05-12T03:44:00Z,2433.9477963200684,3.9360290971330762,-14414.967540803227
,,0,2022-05-12T15:52:00Z,1559.6805769581104,2.770997012400667,-9009.161713975855
,,0,2022-05-13T04:00:00Z,1630.1956884605695,4.527147896195515,-9495.872124992628
,,0,2022-05-13T16:08:00Z,1695.660478080121,2.6388573948097753,-9736.372921055738
,,0,2022-05-14T04:16:00Z,1729.6723400019207,6.905043626146111,-9974.772440571458
,,0,2022-05-14T16:24:00Z,1825.685788091404,4.549093408700034,-10224.102152332754
,,0,2022-05-15T04:32:00Z,1856.2003048232689,2.8682898856942303,-10449.94110955099
,,0,2022-05-15T16:40:00Z,1920.3607697152936,6.434602544721593,-10683.613599794526
,,0,2022-05-16T04:48:00Z,1979.6426971529352,4.395698538674729,-10915.365766083423
,,0,2022-05-16T16:56:00Z,2041.8069830589243,3.938042930537755,-11148.811074929336
,,0,2022-05-17T05:04:00Z,2095.8303866365814,8.185206484039465,-11380.752247989682
,,0,2022-05-17T17:12:00Z,2186.4495398529784,3.5592557022809124,-11623.013174255208
,,0,2022-05-18T05:20:00Z,2190.3988249197196,9.529471415895552,-11524.261009105508
,,0,2022-05-18T17:28:00Z,1967.5411281179138,4.046123078861173,-9301.22173154447
,,0,2022-05-19T05:36:00Z,1691.5386805462927,13.047089243104649,-6199.0117916796335
,,0,2022-05-19T17:44:00Z,1803.6115639959685,3.380220458553792,-6357.953184051397
,,0,2022-05-20T05:52:00Z,1869.9858749055177,10.093112244897961,-6613.386450898719
,,0,2022-05-20T18:00:00Z,1971.577869110607,3.89680964978584,-6880.898998488284
,,0,2022-05-21T06:08:00Z,2017.6064065255734,7.393464978584024,-7130.516844856144
,,0,2022-05-21T18:16:00Z,2099.1778577727387,2.5270653817082387,-7384.15773872512
,,0,2022-05-22T06:24:00Z,2123.3512361611315,3.9437304551450207,-7622.236702236451
,,0,2022-05-22T18:32:00Z,2178.2190431728245,2.3296012849584278,-7866.196934232632
,,0,2022-05-23T06:40:00Z,2196.224899218947,2.675910178886369,-8096.284278002462
,,0,2022-05-23T18:48:00Z,2227.3901958931724,1.307240488788108,-8331.601662887377
,,0,2022-05-24T06:56:00Z,2271.2091408415217,7.104277525825146,-8568.472845175105
,,0,2022-05-24T19:04:00Z,2073.992932098766,2.3202160493827155,-7991.192453388761
,,0,2022-05-25T07:12:00Z,1370.0190696649033,5.98428445452255,-5862.153323699849
,,0,2022-05-25T19:20:00Z,1419.6266219450742,1.1901927437641722,-6102.61012760492
,,0,2022-05-26T07:28:00Z,1483.5400881834214,9.121596119929453,-6351.3035498517775
,,0,2022-05-26T19:36:00Z,1591.694891418106,0.9600503663003663,-6644.428816718994
,,0,2022-05-27T07:44:00Z,1613.625073964497,7.196903353057199,-6825.90684418146
,,0,2022-06-16T13:04:00Z,2518.481116918312,7.275934529186561,-11214.343697036176
,,0,2022-06-17T01:12:00Z,2555.68295815174,6.700774419302788,-11433.588066759405
,,0,2022-06-17T13:20:00Z,2678.3754408349487,6.366611593107452,-11695.598114284294
,,0,2022-06-18T01:28:00Z,2706.356135046611,3.7336791383219956,-11928.07636621315
,,0,2022-06-18T13:36:00Z,2818.482191872535,8.248377240436039,-12184.089775298924
,,0,2022-06-19T01:44:00Z,2861.3287855883095,3.043635046611237,-12418.021895943566
,,0,2022-06-19T13:52:00Z,2928.650541698161,5.792753212396069,-12657.09127739985
,,0,2022-06-20T02:00:00Z,2959.6991685563116,1.662037037037037,-12888.391061980348
,,0,2022-06-20T14:08:00Z,2985.806531872008,1.5141093474426808,-13120.856016669075
,,0,2022-06-21T02:16:00Z,3008.4201782564883,5.162808641975309,-13346.79212606943
,,0,2022-06-21T14:24:00Z,3082.670692162506,6.919743803954328,-13542.307495590827
,,0,2022-06-22T02:32:00Z,3264.2811740890693,13.589473684210528,-14445.788509735878
,,0,2022-06-22T14:40:00Z,3334.7960982469895,3.828950811093669,-14636.860576923076
,,0,2022-06-23T02:48:00Z,3235.988488914084,5.057980599647267,-14335.628999748047
,,0,2022-06-23T14:56:00Z,3303.0957892416227,2.1488567649281936,-14582.023116654069
,,0,2022-06-24T03:04:00Z,3323.7103961955145,5.3272392290249435,-14811.959971025446
,,0,2022-06-24T15:12:00Z,3386.804864025989,1.6359421822314428,-15053.631843716998
,,0,2022-06-25T03:20:00Z,3400.4064934492317,2.8107854623330817,-15282.32550768456
,,0,2022-06-25T15:28:00Z,3450.614559712774,2.7415438397581253,-15522.069748328804
,,0,2022-06-26T03:36:00Z,3462.030801209373,1.43291761148904,-15751.731026077097
,,0,2022-06-26T15:44:00Z,3360.119639707735,2.2294658604182414,-15497.485011619305
,,0,2022-06-27T03:52:00Z,2083.3599300831443,2.529195011337868,-10191.533997858405
,,0,2022-06-27T16:00:00Z,2122.3873872511967,2.2196800201562104,-10426.599447151597
,,0,2022-06-28T04:08:00Z,2156.44458196859,8.223997438481565,-10662.626725875538
,,0,2022-06-28T16:16:00Z,2237.3981481481483,0.8723544973544972,-10909.8416792643
,,0,2022-06-29T04:24:00Z,2016.118667679838,7.338934253764546,-10238.436612470048
,,0,2022-06-29T16:32:00Z,1510.6592621348057,2.378114490562731,-8376.544477972093
,,0,2022-06-30T04:40:00Z,1535.852001226875,4.9284977244577055,-8602.562279932632
,,0,2022-06-30T16:48:00Z,1606.45702632905,3.024974804736709,-8836.080089443185
,,0,2022-07-01T04:56:00Z,1651.8886835980518,8.490429223219078,-9021.77377924104
,,0,2022-07-01T17:04:00Z,1645.4717752485608,1.0122154631083202,-8888.091836734695
,,0,2022-07-02T05:12:00Z,1611.291881876207,5.414250370930263,-8767.809018712993
,,0,2022-07-02T17:20:00Z,1726.9061191784408,1.788674123495552,-9335.750114468865
,,0,2022-07-03T05:28:00Z,1470.6629692179656,1.7439658555729984,-7610.59711343621
,,0,2022-07-03T17:36:00Z,1199.6984236002095,0.8316326530612245,-5067.38699505722
,,0,2022-07-04T05:44:00Z,1211.2331239947985,2.324896475312257,-5162.498682969366
,,0,2022-07-04T17:52:00Z,1233.628579059829,1.0055021367521368,-5388.999646062415
,,0,2022-07-05T06:00:00Z,1224.6427697353765,6.5356407995296895,-5410.632877873874
,,0,2022-07-05T18:08:00Z,1337.484414837948,1.9875242854916109,-5852.330658797889
,,0,2022-07-06T06:16:00Z,1348.7668252988992,11.835090628434898,-5859.529773498234
,,0,2022-07-06T18:24:00Z,1465.7745566424169,2.44909981803162,-6109.109427553806
,,0,2022-07-07T06:32:00Z,1512.3551819701636,6.974459477448699,-6340.454535513424
,,0,2022-07-07T18:40:00Z,1570.0096660019406,1.2643656556397185,-6572.956137615278
,,0,2022-07-08T06:48:00Z,1609.4160403831595,7.680797107276116,-6795.2342612054235
,,0,2022-07-08T18:56:00Z,1680.788263206517,1.591043083900227,-7007.643823357246
,,0,2022-07-09T07:04:00Z,1746.944929964873,11.218285380260435,-7212.6713687713645
,,0,2022-07-09T19:12:00Z,1827.14653784219,1.508420558239399,-7421.194323144168
,,0,2022-07-10T07:20:00Z,1843.5946799129422,1.5134801359472079,-7610.660127362522
,,0,2022-07-10T19:28:00Z,1864.1780832703453,1.5205813807004285,-7802.161928371294
,,0,2022-07-11T07:36:00Z,1890.385377867185,2.9475649220869693,-7994.068404494908
,,0,2022-07-11T19:44:00Z,1919.2584323721608,1.3752589885441961,-8186.414506076833
,,0,2022-07-12T07:52:00Z,1434.9372444959067,7.394223960641006,-6873.955089102315
,,0,2022-07-12T20:00:00Z,1361.1840936138049,3.1037719855475676,-6672.70362062751
,,0,2022-07-13T08:08:00Z,1422.6490654029103,6.8149427432053455,-6874.088845976219
,,0,2022-07-13T20:16:00Z,1480.890186223664,2.775406075711205,-7081.907544452469
,,0,2022-07-14T08:24:00Z,1549.717817699972,7.992728266580322,-7295.322003626993
,,0,2022-07-14T20:32:00Z,1605.027123234088,1.0905083313347266,-7502.698345126472
,,0,2022-07-15T08:40:00Z,1673.0722275958944,9.696122737637795,-7719.564508466834
,,0,2022-07-15T20:48:00Z,1735.6602640097278,1.3460626146965222,-7921.783615671838
,,0,2022-07-16T08:56:00Z,1568.7122791365607,9.730257635658742,-5810.086536611138
,,0,2022-07-16T21:04:00Z,1635.464927234984,2.6575135287609406,-6035.52580416127
,,0,2022-07-17T09:12:00Z,1670.6124800537498,3.485431888804905,-6250.927098235967
,,0,2022-07-17T21:20:00Z,1711.94449990141,3.127103256761642,-6469.805575299985
,,0,2022-07-18T09:28:00Z,1761.8306667229538,4.642774052095227,-6687.466211990219
,,0,2022-07-18T21:36:00Z,1808.4544565462118,3.2344342189200344,-6906.962076234201
,,0,2022-07-19T09:44:00Z,1881.6723690644587,7.934894157752182,-7131.981726330223
,,0,2022-07-19T21:52:00Z,1944.3623994986353,3.529795656742157,-7354.731359329517
,,0,2022-07-20T10:00:00Z,2049.4660938123834,9.702903008258499,-7589.951990128896
,,0,2022-07-20T22:08:00Z,2092.739571276053,1.9690325324717348,-7810.147016363173
,,0,2022-07-21T10:16:00Z,2171.8082189990464,8.319785573975368,-8038.047759874615
,,0,2022-07-21T22:24:00Z,2215.1014462891058,1.5715235926487632,-8244.825724346338
,,0,2022-07-22T10:32:00Z,2284.0434697167775,6.808548451586753,-8457.745080941435
,,0,2022-07-22T22:40:00Z,2326.1760401757238,3.5832814016071364,-8656.495286609521
,,0,2022-07-23T10:48:00Z,2411.597750746865,7.213593538910522,-8865.126347426673
,,0,2022-07-23T22:56:00Z,2456.0809082892415,2.189043209876543,-9063.506172839507
,,0,2022-07-24T11:04:00Z,2484.6810557306717,2.400314114350757,-9255.985479852145
,,0,2022-07-24T23:12:00Z,2506.7017978245817,1.4986134990567617,-9448.244262125567
,,0,2022-07-25T11:20:00Z,2551.281953088564,4.702089799670853,-9649.741849869575
,,0,2022-07-25T23:28:00Z,2588.0739052898944,3.1009287053293924,-9845.424481901522
,,0,2022-07-26T11:36:00Z,2671.47386663754,7.500743550638011,-10050.430563373237
,,0,2022-07-26T23:44:00Z,2714.976335214937,3.2192373206177667,-10247.331495362076
,,0,2022-07-27T11:52:00Z,2810.305296424872,7.492014851884829,-10463.176505601146
,,0,2022-07-28T00:00:00Z,2842.4129044948454,2.786175914595367,-10659.310642255445
,,0,2022-07-28T12:08:00Z,2889.087927586713,4.51665881932913,-10826.40558352445
,,0,2022-07-29T00:16:00Z,3473.154157262035,9.039122188921867,-12814.170740335536
,,0,2022-07-29T12:24:00Z,3176.752675360345,6.527674782776476,-11244.618663613779
,,0,2022-07-30T00:32:00Z,3070.123466435059,3.6756585565539437,-11049.719038923075
,,0,2022-07-30T12:40:00Z,3098.85757644156,3.8649974421713553,-11256.974690875424
,,0,2022-07-31T00:48:00Z,3231.7086513833992,1.1365185770750987,-11875.49260101153
,,0,2022-07-31T12:56:00Z,3261.27487109077,2.030623624278087,-12072.67355159413
,,0,2022-08-01T01:04:00Z,3273.8360793650795,1.2455873015873016,-12267.370773034138
,,0,2022-08-01T13:12:00Z,3313.646146902743,3.234161790708055,-12475.52845786728
,,0,2022-08-02T01:20:00Z,3340.7878682008054,6.080540134426976,-12666.917110666818
,,0,2022-08-02T13:28:00Z,3447.362329708755,4.665946057643147,-12895.338421683284
,,0,2022-08-03T01:36:00Z,3456.4450948770623,4.577469600358477,-12862.824560316047
,,0,2022-08-03T13:44:00Z,3538.868911727548,3.813712236077501,-13072.083762291286
,,0,2022-08-04T01:52:00Z,3617.822560278123,5.4637180712628295,-13091.975859371649
,,0,2022-08-04T14:00:00Z,3758.0215658521306,7.448909673045721,-13338.786065100005
,,0,2022-08-05T02:08:00Z,3811.9941689071325,7.548176319276062,-13546.939281886884
,,0,2022-08-05T14:16:00Z,4091.149903508027,4.323085280732339,-14141.332618178118
,,0,2022-08-06T02:24:00Z,3106.7888454633508,4.963617672039592,-13471.791463968186
,,0,2022-08-06T14:32:00Z,3347.8291204322923,3.627132476922393,-14054.083073029711
,,0,2022-08-07T02:40:00Z,3214.205883849693,0.6146287098481455,-13882.249972971911
,,0,2022-08-07T14:48:00Z,3232.604513796321,0.9621642561983471,-13911.895582093177
,,0,2022-08-08T02:56:00Z,3238.4150266275087,1.7404183203622194,-14102.994329956833
,,0,2022-08-08T15:04:00Z,3133.2272684310014,0.6735507246376811,-13960.866373181007
,,0,2022-08-09T03:12:00Z,3153.7455380806364,4.743585009903167,-14149.248151368312
,,0,2022-08-09T15:20:00Z,3417.1420860340504,1.6665652397276718,-14368.211479208074
,,0,2022-08-10T03:28:00Z,3293.5008573779164,8.473795289677643,-14220.28142899627
,,0,2022-08-10T15:36:00Z,3727.269132811633,4.174486971361971,-15318.16570485397
,,0,2022-08-11T03:44:00Z,3698.2745940404493,9.451267822090191,-15230.04592219502
,,0,2022-08-11T15:52:00Z,2631.3526419372743,3.058303929577433,-11134.714206415805
,,0,2022-08-12T04:00:00Z,2568.860881097944,7.681040591447588,-11156.85767048547
,,0,2022-08-12T16:08:00Z,2768.2705750213127,1.0846649616368285,-11545.800551772652
,,0,2022-08-13T04:16:00Z,2798.3677941502942,8.158826867576867,-11728.501388557095
,,0,2022-08-13T16:24:00Z,2587.123134342004,1.8704281027772685,-11118.153464588913
,,0,2022-08-14T04:32:00Z,2055.1844685242518,1.0933952528379773,-9536.687996617595
,,0,2022-08-14T16:40:00Z,2106.619493177388,3.4596491228070176,-9752.986317435003
,,0,2022-08-15T04:48:00Z,2047.0088127240147,3.9628718637992835,-9723.36762811322
,,0,2022-08-15T16:56:00Z,2080.12,2.2766666666666664,-9916.550634101504
,,0,2022-08-16T05:04:00Z,2124.361381679304,3.7030345916266723,-10508.357390539757
,,0,2022-08-16T17:12:00Z,2158.340643274854,0.5657894736842105,-10692.00940914412
,,0,2022-08-17T05:20:00Z,2180.7120039691326,4.050094088599688,-10873.163313023697
,,0,2022-08-17T17:28:00Z,1778.008699563848,0.029689608636977057,-8624.007627142752
,,0,2022-08-18T05:36:00Z,1309.978176287493,3.527136389360498,-6127.724366030417
,,0,2022-08-18T17:44:00Z,1255.7658757620695,0.2667325753830944,-5049.130425738692
,,0,2022-08-19T05:52:00Z,1225.0887510747666,5.8076237792674155,-4960.992230034292
,,0,2022-08-19T18:00:00Z,1277.3852707749766,0.1967203548085901,-5117.784059754505
,,0,2022-08-20T06:08:00Z,1376.273419624129,6.338112041960734,-5561.406428957744
,,0,2022-08-20T18:16:00Z,1351.421370967742,0,-5421.847412361301
,,0,2022-08-21T06:24:00Z,1350.1432748538011,0.3508771929824561,-5560.499124289281
,,0,2022-08-21T18:32:00Z,1353.111111111111,0,-5705.015705217973
,,0,2022-08-22T06:40:00Z,1439.475992961287,1.018350930115636,-6181.879415544994
,,0,2022-08-22T18:48:00Z,1367.5716374269005,0.08187134502923976,-5986.835454176475
,,0,2022-08-23T06:56:00Z,1401.2712742447534,5.635280057442079,-6132.297800550095
,,0,2022-08-23T19:04:00Z,1443.9883040935672,0.023391812865497075,-6302.432846521533
,,0,2022-08-24T07:12:00Z,1470.0600880219872,6.26769611226133,-6439.3264702677425
,,0,2022-08-24T19:20:00Z,1529.638888888889,0.7063492063492063,-6620.117978599501
,,0,2022-08-25T07:28:00Z,1564.0057750414978,3.9776432332192133,-6767.353560405642
,,0,2022-08-25T19:36:00Z,1586.3364197530864,0,-6910.68442594376
,,0,2022-08-26T07:44:00Z,1630.9630415494548,5.562330410881135,-7065.027279421883
,,0,2022-08-26T19:52:00Z,908.9074074074074,0.0462962962962963,-4935.4690345573235
,,0,2022-08-27T08:00:00Z,840.6996305074737,6.4484294572529866,-4769.983110522661
,,0,2022-08-27T20:08:00Z,929.414661319073,0.48128342245989303,-5242.468461290323
,,0,2022-08-28T08:16:00Z,930.4817927170869,0.10644257703081232,-5401.105476029094
,,0,2022-08-28T20:24:00Z,675.3435294117647,0,-3587.83175567694
,,0,2022-08-29T08:32:00Z,686.5215686274508,1.5297682709447413,-3730.705546765099
,,0,2022-08-29T20:40:00Z,691.4117647058823,0,-3881.593680344693
,,0,2022-08-30T08:48:00Z,715.7330532212885,5.93921568627451,-4019.2213636674182
,,0,2022-08-30T10:18:49.048Z,736.0564285714286,2.7607142857142857,-4047.7693443651297

